customer_id,product_category,sentiment,timestamp,conversation_text,outcome
CUST_002753,Sports,positive,2020-06-25T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_002755,Electronics,neutral,2022-09-20T00:00:00,Can I exchange this jacket for a different style?,purchase
CUST_002762,Clothing,positive,2020-01-04T00:00:00,Can you recommend a good quality backpack for hiking trips?,purchase
CUST_002768,Clothing,positive,2023-08-17T00:00:00,What is the warranty period for electronic devices?,purchase
CUST_002776,Electronics,positive,2020-12-23T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_002777,Electronics,positive,2023-10-24T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_002782,Clothing,negative,2024-11-06T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_002785,Electronics,positive,2023-08-25T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_002787,Clothing,positive,2024-01-27T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_002795,Electronics,positive,2022-01-09T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_002796,Electronics,positive,2019-07-23T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_002797,Electronics,positive,2019-12-27T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,escalate
CUST_002798,Clothing,negative,2022-09-07T00:00:00,Do you offer student discounts on laptops and tablets?,purchase
CUST_002799,Electronics,neutral,2024-07-10T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_002802,Clothing,positive,2022-05-08T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_002804,Clothing,neutral,2022-03-14T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_002805,Electronics,positive,2021-03-07T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_002822,Electronics,neutral,2019-06-04T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_002825,Electronics,neutral,2023-03-23T00:00:00,The product arrived on time but the box was severely damaged,purchase
CUST_002832,Clothing,negative,2019-09-30T00:00:00,I need running shoes that are comfortable for long distances,purchase
CUST_002833,Clothing,positive,2023-06-05T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_002834,Electronics,neutral,2022-11-04T00:00:00,What's your return policy?,abandon
CUST_002836,Clothing,neutral,2024-01-22T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_002837,Clothing,negative,2022-10-23T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",purchase
CUST_002838,Electronics,neutral,2020-07-03T00:00:00,The product description doesn't match what I received,abandon
CUST_002843,Electronics,positive,2023-04-29T00:00:00,Can you recommend a good quality backpack for hiking trips?,purchase
CUST_002847,Electronics,positive,2023-06-20T00:00:00,I need technical support for setting up my new wireless router,purchase
CUST_002850,Clothing,positive,2023-12-18T00:00:00,Can you recommend something within $50-100 budget?,purchase
CUST_002854,Electronics,negative,2022-07-07T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_002855,Electronics,negative,2021-01-23T00:00:00,What's your return policy?,escalate
CUST_002856,Electronics,positive,2019-10-05T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_002861,Electronics,negative,2020-08-08T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_002862,Electronics,positive,2023-07-06T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_002877,Electronics,positive,2021-08-07T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_002878,Electronics,negative,2024-09-13T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",escalate
CUST_002880,Electronics,neutral,2023-08-01T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_002881,Home,positive,2019-12-21T00:00:00,"My previous purchase broke after 2 weeks, need replacement",escalate
CUST_002890,Electronics,neutral,2019-01-07T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_002891,Electronics,positive,2022-08-03T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_002893,Clothing,positive,2024-01-20T00:00:00,I need this shipped urgently for a gift,abandon
CUST_002900,Clothing,negative,2021-11-03T00:00:00,Do you have this shirt in a larger size and different color?,purchase
CUST_002903,Electronics,neutral,2023-10-02T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_002908,Electronics,positive,2019-08-19T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_002910,Clothing,negative,2023-03-07T00:00:00,Can I add another item to my existing order that hasn't shipped?,escalate
CUST_002911,Electronics,positive,2019-04-20T00:00:00,My credit card was charged twice for the same order,purchase
CUST_002912,Electronics,positive,2020-09-05T00:00:00,What's your return policy?,abandon
CUST_002913,Electronics,neutral,2021-03-24T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_002917,Electronics,negative,2022-08-20T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_002918,Electronics,positive,2022-06-19T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_002922,Home,negative,2021-09-22T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_002926,Electronics,positive,2022-06-28T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_002931,Electronics,neutral,2024-03-02T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_002932,Electronics,negative,2024-06-19T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_002936,Clothing,positive,2024-03-25T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_002938,Home,neutral,2022-12-15T00:00:00,The item was listed as new but appears to be refurbished,purchase
CUST_002948,Home,positive,2021-04-15T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_002950,Electronics,positive,2020-08-11T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_002951,Electronics,negative,2024-11-08T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_002952,Clothing,neutral,2022-08-14T00:00:00,I need this shipped urgently for a gift,escalate
CUST_002955,Electronics,negative,2019-06-09T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_002957,Electronics,neutral,2022-12-02T00:00:00,I need help choosing between these two smartphone models,purchase
CUST_002967,Clothing,positive,2024-07-14T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_002970,Electronics,negative,2023-01-21T00:00:00,Can I add another item to my existing order that hasn't shipped?,escalate
CUST_002978,Clothing,negative,2022-08-27T00:00:00,I need technical support for setting up my new wireless router,purchase
CUST_002979,Clothing,positive,2023-10-04T00:00:00,Can I exchange this jacket for a different style?,abandon
CUST_002981,Electronics,positive,2024-10-23T00:00:00,I want to file a complaint about the rude customer service agent,purchase
CUST_002982,Electronics,negative,2020-08-09T00:00:00,The product photo looks different from what I actually received,abandon
CUST_002985,Electronics,positive,2022-08-13T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_002986,Electronics,negative,2021-04-14T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",escalate
CUST_002987,Clothing,neutral,2021-04-22T00:00:00,Do you have any promotions or sales happening this weekend?,purchase
CUST_002988,Electronics,negative,2019-10-21T00:00:00,I'm looking for a durable product for outdoor use,purchase
CUST_002989,Electronics,neutral,2022-06-14T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_002996,Electronics,neutral,2020-06-11T00:00:00,I need running shoes that are comfortable for long distances,purchase
CUST_002997,Electronics,neutral,2021-04-26T00:00:00,The product description doesn't match what I received,abandon
CUST_003001,Electronics,neutral,2021-04-05T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_003005,Home,neutral,2024-11-03T00:00:00,"The promotional code isn't working at checkout, please help",purchase
CUST_003014,Electronics,positive,2024-10-07T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_003022,Clothing,neutral,2019-04-17T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_003026,Electronics,negative,2019-10-23T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_003027,Electronics,neutral,2019-01-04T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_003031,Electronics,negative,2023-08-16T00:00:00,Can I exchange this jacket for a different style?,escalate
CUST_003033,Electronics,negative,2022-10-23T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_003034,Electronics,negative,2020-07-18T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_003035,Electronics,negative,2021-12-26T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_003039,Clothing,positive,2023-08-24T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_003047,Electronics,neutral,2023-09-19T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_003050,Electronics,neutral,2022-12-09T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,purchase
CUST_003054,Electronics,negative,2020-02-17T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_003060,Clothing,positive,2021-04-17T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_003063,Clothing,positive,2023-06-15T00:00:00,I want to upgrade my order to premium shipping before it leaves,purchase
CUST_003066,Sports,neutral,2021-01-02T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_003068,Electronics,neutral,2020-09-07T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_003069,Electronics,neutral,2023-12-03T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_003071,Clothing,neutral,2020-01-02T00:00:00,Can you send me the instruction manual for this product?,purchase
CUST_003076,Electronics,positive,2022-12-01T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_003088,Electronics,neutral,2023-11-26T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003095,Sports,neutral,2020-11-14T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_003096,Electronics,positive,2023-06-16T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_003099,Clothing,positive,2020-01-29T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_003102,Electronics,neutral,2023-07-06T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_003112,Clothing,positive,2019-03-10T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",purchase
CUST_003117,Electronics,neutral,2022-04-09T00:00:00,Do you have any promotions or sales happening this weekend?,purchase
CUST_003119,Electronics,negative,2019-10-05T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_003121,Clothing,positive,2024-02-17T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_003123,Electronics,positive,2019-03-02T00:00:00,The item was listed as new but appears to be refurbished,escalate
CUST_003125,Clothing,neutral,2022-08-03T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_003132,Electronics,negative,2020-02-24T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_003133,Electronics,negative,2022-03-14T00:00:00,The battery life on this device is much shorter than advertised,purchase
CUST_003134,Electronics,neutral,2023-12-09T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_003137,Clothing,neutral,2020-08-22T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_003139,Electronics,positive,2021-06-28T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_003140,Clothing,positive,2022-08-30T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_003141,Electronics,neutral,2020-05-09T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_003149,Clothing,positive,2019-10-31T00:00:00,My credit card was charged twice for the same order,abandon
CUST_003152,Electronics,positive,2022-09-10T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_003154,Home,positive,2019-04-25T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_003169,Clothing,negative,2021-01-23T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003170,Electronics,neutral,2020-12-08T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_003172,Clothing,negative,2019-02-01T00:00:00,The item was listed as new but appears to be refurbished,purchase
CUST_003174,Electronics,positive,2024-10-30T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003177,Electronics,negative,2023-05-13T00:00:00,What's your return policy?,abandon
CUST_003178,Home,negative,2021-05-13T00:00:00,Looking for eco-friendly and sustainable clothing options,purchase
CUST_003182,Electronics,neutral,2022-11-27T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_003186,Electronics,negative,2023-10-27T00:00:00,What payment methods do you accept for international orders?,abandon
CUST_003191,Clothing,positive,2020-07-02T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_003193,Electronics,neutral,2023-01-06T00:00:00,The product description doesn't match what I received,purchase
CUST_003194,Electronics,negative,2024-11-26T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_003196,Electronics,neutral,2022-06-11T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_003198,Electronics,neutral,2021-05-27T00:00:00,The product photo looks different from what I actually received,escalate
CUST_003199,Electronics,negative,2019-09-13T00:00:00,The customer service representative was very helpful yesterday,purchase
CUST_003200,Electronics,positive,2021-04-24T00:00:00,The customer service representative was very helpful yesterday,purchase
CUST_003208,Clothing,positive,2022-03-09T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_003210,Clothing,neutral,2019-07-09T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_003216,Clothing,neutral,2020-02-20T00:00:00,The product photo looks different from what I actually received,abandon
CUST_003220,Electronics,positive,2021-05-17T00:00:00,The product description doesn't match what I received,abandon
CUST_003221,Electronics,negative,2023-11-24T00:00:00,I'm looking for a durable product for outdoor use,purchase
CUST_003224,Home,positive,2019-08-16T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_003226,Clothing,neutral,2023-06-02T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_003227,Electronics,neutral,2021-01-31T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",purchase
CUST_003233,Electronics,negative,2021-03-07T00:00:00,"The promotional code isn't working at checkout, please help",purchase
CUST_003234,Electronics,neutral,2022-10-25T00:00:00,I want to upgrade my order to premium shipping before it leaves,purchase
CUST_003237,Clothing,neutral,2022-07-24T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_003242,Home,positive,2019-05-21T00:00:00,I want to track my package that was supposed to arrive yesterday,escalate
CUST_003244,Sports,negative,2023-03-18T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_003245,Clothing,negative,2023-06-29T00:00:00,Do you offer student discounts on laptops and tablets?,purchase
CUST_003248,Electronics,positive,2022-03-04T00:00:00,The product photo looks different from what I actually received,abandon
CUST_003251,Clothing,positive,2019-06-11T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_003254,Electronics,neutral,2022-10-01T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003255,Clothing,neutral,2020-05-28T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_003259,Electronics,neutral,2021-12-07T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003265,Electronics,positive,2023-04-05T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_003271,Electronics,positive,2024-12-01T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_003275,Electronics,neutral,2024-05-31T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_003277,Electronics,neutral,2023-03-03T00:00:00,Can you recommend a good quality backpack for hiking trips?,escalate
CUST_003278,Home,neutral,2021-11-09T00:00:00,Can you send me the instruction manual for this product?,purchase
CUST_003280,Electronics,neutral,2023-03-16T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_003282,Electronics,neutral,2021-02-21T00:00:00,My credit card was charged twice for the same order,purchase
CUST_003286,Electronics,neutral,2019-08-27T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_003289,Electronics,neutral,2024-08-10T00:00:00,Can I add another item to my existing order that hasn't shipped?,escalate
CUST_003296,Electronics,neutral,2020-12-05T00:00:00,I need durable furniture that can withstand kids and pets,purchase
CUST_003297,Clothing,positive,2024-02-04T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_003298,Clothing,neutral,2022-01-02T00:00:00,What is your policy on returns for opened electronics?,escalate
CUST_003301,Clothing,neutral,2024-03-09T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_003302,Electronics,neutral,2020-07-20T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_003303,Electronics,negative,2024-10-16T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003304,Clothing,positive,2020-03-17T00:00:00,I'm looking for a durable product for outdoor use,purchase
CUST_003308,Electronics,positive,2024-08-25T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_003310,Electronics,neutral,2023-10-30T00:00:00,The product description doesn't match what I received,abandon
CUST_003319,Electronics,neutral,2023-03-14T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,purchase
CUST_003320,Clothing,neutral,2024-11-20T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_003321,Electronics,negative,2020-02-02T00:00:00,I want to upgrade my order to premium shipping before it leaves,purchase
CUST_003325,Electronics,positive,2023-04-22T00:00:00,The product description doesn't match what I received,abandon
CUST_003328,Electronics,neutral,2019-01-18T00:00:00,Do you have any promotions or sales happening this weekend?,purchase
CUST_003337,Electronics,neutral,2021-05-02T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_003340,Electronics,neutral,2020-07-09T00:00:00,Can you help me find wireless headphones with noise cancellation?,escalate
CUST_003342,Clothing,negative,2019-10-18T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003350,Clothing,negative,2019-12-02T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_003352,Clothing,positive,2021-08-07T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_003353,Electronics,neutral,2020-04-23T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_003361,Electronics,positive,2024-12-19T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_003363,Clothing,positive,2019-08-11T00:00:00,My credit card was charged twice for the same order,purchase
CUST_003365,Electronics,positive,2024-06-23T00:00:00,Can you send me the instruction manual for this product?,escalate
CUST_003368,Electronics,neutral,2023-11-19T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_003370,Electronics,neutral,2019-11-22T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_003372,Electronics,positive,2023-01-28T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_003376,Clothing,neutral,2021-09-02T00:00:00,Can you help me find wireless headphones with noise cancellation?,escalate
CUST_003380,Electronics,neutral,2019-09-15T00:00:00,What payment methods do you accept for international orders?,abandon
CUST_003381,Clothing,positive,2019-07-05T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_003383,Electronics,positive,2024-10-03T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_003387,Electronics,negative,2019-11-29T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_003388,Electronics,positive,2022-06-28T00:00:00,The product arrived on time but the box was severely damaged,escalate
CUST_003390,Electronics,neutral,2023-09-01T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_003391,Electronics,neutral,2022-03-24T00:00:00,The battery life on this device is much shorter than advertised,escalate
CUST_003393,Electronics,positive,2020-07-07T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_003394,Clothing,positive,2021-03-22T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_003397,Electronics,positive,2024-01-17T00:00:00,The product description doesn't match what I received,abandon
CUST_003404,Clothing,positive,2022-07-14T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_003408,Electronics,positive,2019-05-04T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003410,Home,positive,2024-06-12T00:00:00,The customer service representative was very helpful yesterday,purchase
CUST_003415,Clothing,neutral,2021-06-19T00:00:00,The product description doesn't match what I received,abandon
CUST_003417,Electronics,neutral,2020-11-02T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_003421,Sports,neutral,2021-04-03T00:00:00,The quality of materials seems poor compared to previous versions,purchase
CUST_003431,Electronics,positive,2022-04-23T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_003432,Electronics,negative,2022-06-05T00:00:00,I want to file a complaint about the rude customer service agent,purchase
CUST_003435,Electronics,positive,2019-05-13T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_003446,Electronics,positive,2022-10-26T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003448,Electronics,negative,2024-09-12T00:00:00,Can I exchange this jacket for a different style?,abandon
CUST_003452,Electronics,positive,2024-04-13T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_003453,Electronics,neutral,2023-11-29T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_003454,Electronics,neutral,2023-06-28T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_003460,Clothing,negative,2023-02-03T00:00:00,Can you help me find wireless headphones with noise cancellation?,purchase
CUST_003462,Electronics,neutral,2019-12-01T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_003465,Clothing,negative,2024-06-04T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_003474,Electronics,negative,2020-11-21T00:00:00,Can I exchange this jacket for a different style?,purchase
CUST_003477,Electronics,negative,2023-02-14T00:00:00,My credit card was charged twice for the same order,purchase
CUST_003478,Electronics,negative,2022-01-11T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_003486,Clothing,neutral,2023-05-08T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_003487,Electronics,neutral,2022-07-03T00:00:00,Can you help me find wireless headphones with noise cancellation?,purchase
CUST_003491,Clothing,neutral,2020-06-18T00:00:00,Looking for high-rated items with good reviews,purchase
CUST_003498,Electronics,positive,2024-12-01T00:00:00,Can I add another item to my existing order that hasn't shipped?,purchase
CUST_003507,Electronics,positive,2024-08-16T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003512,Electronics,positive,2023-12-19T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_003513,Electronics,positive,2023-09-18T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_003514,Electronics,negative,2022-08-17T00:00:00,Do you have this shirt in a larger size and different color?,escalate
CUST_003519,Clothing,neutral,2019-08-08T00:00:00,What is your policy on returns for opened electronics?,purchase
CUST_003523,Electronics,neutral,2021-09-07T00:00:00,"The shoes are too tight, can I return them after wearing once?",escalate
CUST_003524,Electronics,negative,2024-09-10T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_003532,Electronics,positive,2019-12-05T00:00:00,Do you ship to rural areas and what are the delivery times?,purchase
CUST_003536,Electronics,neutral,2023-04-21T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_003541,Electronics,neutral,2022-10-10T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_003552,Clothing,positive,2022-07-11T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_003559,Clothing,negative,2024-08-14T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_003560,Electronics,positive,2020-06-19T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003564,Clothing,negative,2023-09-17T00:00:00,Can you send me the instruction manual for this product?,purchase
CUST_003566,Clothing,positive,2022-12-06T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003573,Electronics,neutral,2024-11-21T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_003574,Clothing,neutral,2021-06-04T00:00:00,The item was listed as new but appears to be refurbished,escalate
CUST_003576,Clothing,negative,2023-11-08T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_003579,Clothing,positive,2019-11-10T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_003581,Electronics,neutral,2019-04-04T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_003582,Electronics,neutral,2021-02-02T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_003585,Electronics,neutral,2019-04-18T00:00:00,I need this shipped urgently for a gift,abandon
CUST_003591,Clothing,positive,2019-04-23T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_003596,Electronics,positive,2019-07-21T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_003597,Electronics,negative,2022-08-05T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_003598,Electronics,neutral,2023-11-27T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_003600,Clothing,positive,2021-11-07T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_003603,Clothing,positive,2021-08-05T00:00:00,What is the warranty period for electronic devices?,purchase
CUST_003607,Electronics,positive,2024-06-16T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_003612,Electronics,neutral,2022-06-08T00:00:00,What payment methods do you accept for international orders?,abandon
CUST_003614,Electronics,positive,2023-09-18T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_003618,Electronics,neutral,2023-07-16T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_003620,Electronics,neutral,2020-10-17T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_003625,Electronics,positive,2020-09-12T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_003628,Electronics,positive,2021-04-28T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_003629,Clothing,positive,2023-06-07T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_003630,Electronics,neutral,2021-01-29T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_003631,Electronics,negative,2020-08-21T00:00:00,I need this shipped urgently for a gift,abandon
CUST_003633,Home,positive,2020-01-27T00:00:00,Can you help me find wireless headphones with noise cancellation?,purchase
CUST_003635,Electronics,positive,2021-05-05T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003637,Electronics,positive,2022-12-03T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_003646,Electronics,positive,2023-04-30T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_003653,Electronics,positive,2019-02-24T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_003656,Clothing,negative,2023-11-09T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_003657,Clothing,positive,2022-11-18T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_003660,Clothing,positive,2023-01-18T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_003665,Electronics,negative,2024-07-12T00:00:00,The quality of materials seems poor compared to previous versions,purchase
CUST_003667,Clothing,neutral,2019-01-15T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_003670,Electronics,positive,2020-05-23T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,purchase
CUST_003675,Home,positive,2019-08-28T00:00:00,The sizing chart on your website seems inaccurate for clothing,purchase
CUST_003681,Electronics,positive,2020-09-10T00:00:00,What's your return policy?,purchase
CUST_003682,Sports,negative,2022-06-28T00:00:00,My credit card was charged twice for the same order,escalate
CUST_003687,Electronics,positive,2021-07-25T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_003690,Clothing,neutral,2021-06-26T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_003696,Electronics,neutral,2020-03-07T00:00:00,I need this shipped urgently for a gift,purchase
CUST_003697,Electronics,positive,2021-06-27T00:00:00,The product photo looks different from what I actually received,purchase
